==10721== NVPROF is profiling process 10721, command: ./stencil 20 2048
Time: 1188013.08us
==10721== Profiling application: ./stencil 20 2048
==10721== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
1.81336s  86.112us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    18   0x2aef507fc000  [Unified Memory GPU page faults]
1.81336s  329.44us           (8169 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         2        50                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [749]
1.81337s  151.23us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    25   0x2aef50ff8000  [Unified Memory GPU page faults]
1.81338s  25.696us           (8200 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         3        51                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [751]
1.81342s  4.5760us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef507f0000  [Unified Memory Memcpy DtoD]
1.81342s  2.6560us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef507fc000  [Unified Memory Memcpy DtoD]
1.81348s  3.2960us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef50ff0000  [Unified Memory Memcpy DtoH]
1.81348s  10.496us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef50ff8000  [Unified Memory Memcpy DtoH]
1.81349s  5.4080us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef50ff0000  [Unified Memory Memcpy HtoD]
1.81350s  5.6640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef50ff8000  [Unified Memory Memcpy HtoD]
1.81352s  125.98us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     6   0x2aef517f0000  [Unified Memory GPU page faults]
1.81356s  2.6560us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2aef517f0000  [Unified Memory Memcpy DtoD]
1.81357s  5.1200us                    -               -         -         -         -  Tesla V100-PCIE         -         -           44.000000KB   0x2aef517f5000  [Unified Memory Memcpy DtoD]
1.81361s  5.0560us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef58ff0000  [Unified Memory Memcpy DtoH]
1.81362s  2.8800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef58ffc000  [Unified Memory Memcpy DtoH]
1.81362s  6.4640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef58ff0000  [Unified Memory Memcpy HtoD]
1.81363s  4.3840us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef58ffc000  [Unified Memory Memcpy HtoD]
1.81365s  49.120us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    15   0x2aef597f0000  [Unified Memory GPU page faults]
1.81368s  1.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef597f0000  [Unified Memory Memcpy DtoD]
1.81368s  1.9200us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef597f1000  [Unified Memory Memcpy DtoD]
1.81368s  1.9200us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef597f2000  [Unified Memory Memcpy DtoD]
1.81368s  1.9200us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef597f3000  [Unified Memory Memcpy DtoD]
1.81369s  2.0800us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2aef597f4000  [Unified Memory Memcpy DtoD]
1.81369s  4.2560us                    -               -         -         -         -  Tesla V100-PCIE         -         -           40.000000KB   0x2aef597f6000  [Unified Memory Memcpy DtoD]
1.81373s  374.88us           (8169 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         1        53                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [752]
1.81376s  22.784us           (8169 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         2        50                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [760]
1.81376s  430.65us           (8200 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         3        51                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [761]
1.81376s  429.24us           (8169 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         4        52                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [762]
1.81378s  207.01us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    38   0x2aef507f0000  [Unified Memory GPU page faults]
1.81378s  340.70us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    30   0x2aef597f8000  [Unified Memory GPU page faults]
1.81380s  293.79us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    16   0x2aef58ff0000  [Unified Memory GPU page faults]
1.81396s  5.0880us                    -               -         -         -         -  Tesla V100-PCIE         -         -           52.000000KB   0x2aef507f0000  [Unified Memory Memcpy DtoD]
1.81396s  2.7840us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2aef507fd000  [Unified Memory Memcpy DtoD]
1.81398s  137.82us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    23   0x2aef50800000  [Unified Memory GPU page faults]
1.81403s  4.8320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef58ff0000  [Unified Memory Memcpy DtoH]
1.81404s  2.7520us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef58ffc000  [Unified Memory Memcpy DtoH]
1.81406s  6.4640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef58ff0000  [Unified Memory Memcpy HtoD]
1.81407s  4.4160us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef58ffc000  [Unified Memory Memcpy HtoD]
1.81409s  3.2960us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef597f0000  [Unified Memory Memcpy DtoD]
1.81409s  111.46us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    26   0x2aef50ff0000  [Unified Memory GPU page faults]
1.81409s  4.0960us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef597f8000  [Unified Memory Memcpy DtoD]
1.81410s  2.7200us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef50800000  [Unified Memory Memcpy DtoD]
1.81410s  5.2800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef50804000  [Unified Memory Memcpy DtoD]
1.81411s  23.519us           (8169 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         1        53                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [764]
1.81412s  85.216us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    20   0x2aef517f8000  [Unified Memory GPU page faults]
1.81415s  4.7360us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef50ff0000  [Unified Memory Memcpy DtoH]
1.81416s  2.8160us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef50ffc000  [Unified Memory Memcpy DtoH]
1.81418s  6.4640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef50ff0000  [Unified Memory Memcpy HtoD]
1.81418s  3.7440us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef517f0000  [Unified Memory Memcpy DtoD]
1.81418s  4.0320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef517f8000  [Unified Memory Memcpy DtoD]
1.81418s  4.3200us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef50ffc000  [Unified Memory Memcpy HtoD]
1.81425s  350.11us           (8169 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         2        50                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [777]
1.81426s  157.18us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    28   0x2aef50ff8000  [Unified Memory GPU page faults]
1.81427s  24.160us           (8200 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         3        51                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [778]
1.81428s  451.61us           (8169 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         4        52                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [780]
1.81430s  159.81us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    20   0x2aef507fc000  [Unified Memory GPU page faults]
1.81437s  3.3280us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef50ff0000  [Unified Memory Memcpy DtoH]
1.81437s  3.8400us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef50ff8000  [Unified Memory Memcpy DtoH]
1.81438s  5.6320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef50ff0000  [Unified Memory Memcpy HtoD]
1.81439s  10.304us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef50ff8000  [Unified Memory Memcpy HtoD]
1.81441s  4.9920us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef507f0000  [Unified Memory Memcpy DtoD]
1.81441s  2.9120us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef507fc000  [Unified Memory Memcpy DtoD]
1.81442s  143.52us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    12   0x2aef517f0000  [Unified Memory GPU page faults]
1.81443s  4.2240us                    -               -         -         -         -  Tesla V100-PCIE         -         -           40.000000KB   0x2aef50800000  [Unified Memory Memcpy DtoD]
1.81443s  2.3680us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef5080a000  [Unified Memory Memcpy DtoD]
1.81443s  1.9520us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef5080b000  [Unified Memory Memcpy DtoD]
1.81444s  1.9200us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef5080c000  [Unified Memory Memcpy DtoD]
1.81444s  1.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef5080d000  [Unified Memory Memcpy DtoD]
1.81444s  2.1120us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2aef5080e000  [Unified Memory Memcpy DtoD]
1.81446s  2.6880us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2aef517f0000  [Unified Memory Memcpy DtoD]
1.81446s  4.9280us                    -               -         -         -         -  Tesla V100-PCIE         -         -           44.000000KB   0x2aef517f5000  [Unified Memory Memcpy DtoD]
1.81449s  156.61us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    26   0x2aef50ff0000  [Unified Memory GPU page faults]
1.81452s  4.8320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef58ff0000  [Unified Memory Memcpy DtoH]
1.81453s  2.8800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef58ffc000  [Unified Memory Memcpy DtoH]
1.81453s  6.4640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef58ff0000  [Unified Memory Memcpy HtoD]
1.81454s  4.3840us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef58ffc000  [Unified Memory Memcpy HtoD]
1.81456s  46.272us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    10   0x2aef597f0000  [Unified Memory GPU page faults]
1.81458s  3.3280us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef50ff0000  [Unified Memory Memcpy DtoH]
1.81458s  2.1760us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef50ff8000  [Unified Memory Memcpy DtoH]
1.81458s  1.9200us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef50ff9000  [Unified Memory Memcpy DtoH]
1.81459s  1.9200us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2aef50ffa000  [Unified Memory Memcpy DtoH]
1.81459s  1.9520us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef50ffd000  [Unified Memory Memcpy DtoH]
1.81459s  1.8240us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2aef50ffe000  [Unified Memory Memcpy DtoH]
1.81459s  3.1040us                    -               -         -         -         -  Tesla V100-PCIE         -         -           24.000000KB   0x2aef597f0000  [Unified Memory Memcpy DtoD]
1.81459s  4.7040us                    -               -         -         -         -  Tesla V100-PCIE         -         -           40.000000KB   0x2aef597f6000  [Unified Memory Memcpy DtoD]
1.81461s  5.4720us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef50ff0000  [Unified Memory Memcpy HtoD]
1.81461s  2.6880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef50ff8000  [Unified Memory Memcpy HtoD]
1.81462s  2.6240us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef50ff9000  [Unified Memory Memcpy HtoD]
1.81462s  3.3280us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2aef50ffa000  [Unified Memory Memcpy HtoD]
1.81462s  3.3600us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef50ffd000  [Unified Memory Memcpy HtoD]
1.81463s  2.9760us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2aef50ffe000  [Unified Memory Memcpy HtoD]
1.81464s  107.52us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    17   0x2aef58ff0000  [Unified Memory GPU page faults]
1.81470s  2.1440us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef58ff0000  [Unified Memory Memcpy DtoH]
1.81470s  2.1120us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef58ff4000  [Unified Memory Memcpy DtoH]
1.81471s  2.7200us                    -               -         -         -         -  Tesla V100-PCIE         -         -           24.000000KB   0x2aef58ff5000  [Unified Memory Memcpy DtoH]
1.81471s  3.0400us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2aef58ffb000  [Unified Memory Memcpy DtoH]
1.81473s  3.8400us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef58ff0000  [Unified Memory Memcpy HtoD]
1.81473s  3.3920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef58ff4000  [Unified Memory Memcpy HtoD]
1.81473s  4.3200us                    -               -         -         -         -  Tesla V100-PCIE         -         -           24.000000KB   0x2aef58ff5000  [Unified Memory Memcpy HtoD]
1.81474s  3.9360us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2aef58ffb000  [Unified Memory Memcpy HtoD]
1.81601s  413.53us           (8169 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         1        53                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [779]
1.81604s  454.46us           (8200 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         3        51                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [788]
1.81604s  495.48us           (8169 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         2        50                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [789]
1.81604s  23.680us           (8169 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         4        52                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [790]
1.81605s  307.23us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    20   0x2aef507f0000  [Unified Memory GPU page faults]
1.81606s  401.25us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    43   0x2aef58ffc000  [Unified Memory GPU page faults]
1.81606s  349.82us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    32   0x2aef597f8000  [Unified Memory GPU page faults]
1.81634s  5.4080us                    -               -         -         -         -  Tesla V100-PCIE         -         -           56.000000KB   0x2aef507f0000  [Unified Memory Memcpy DtoD]
1.81634s  2.5600us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2aef507fe000  [Unified Memory Memcpy DtoD]
1.81636s  78.976us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    18   0x2aef50800000  [Unified Memory GPU page faults]
1.81638s  3.2640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef597f0000  [Unified Memory Memcpy DtoD]
1.81639s  4.0960us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef597f8000  [Unified Memory Memcpy DtoD]
1.81640s  5.9200us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef58ff0000  [Unified Memory Memcpy DtoH]
1.81641s  3.9680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef58ffc000  [Unified Memory Memcpy DtoH]
1.81641s  99.552us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    27   0x2aef517f8000  [Unified Memory GPU page faults]
1.81642s  3.3600us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef50800000  [Unified Memory Memcpy DtoD]
1.81642s  5.2800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef50804000  [Unified Memory Memcpy DtoD]
1.81642s  6.6240us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef58ff0000  [Unified Memory Memcpy HtoD]
1.81643s  23.872us           (8169 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         1        53                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [792]
1.81643s  3.8080us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef58ffc000  [Unified Memory Memcpy HtoD]
1.81646s  87.744us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    11   0x2aef50ffc000  [Unified Memory GPU page faults]
1.81649s  3.7120us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef517f0000  [Unified Memory Memcpy DtoD]
1.81649s  4.0640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef517f8000  [Unified Memory Memcpy DtoD]
1.81651s  5.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef50ff0000  [Unified Memory Memcpy DtoH]
1.81652s  2.8160us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef50ffc000  [Unified Memory Memcpy DtoH]
1.81652s  6.7520us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef50ff0000  [Unified Memory Memcpy HtoD]
1.81653s  3.6160us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef50ffc000  [Unified Memory Memcpy HtoD]
1.81662s  225.25us           (8169 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         2        50                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [803]
1.81664s  24.416us           (8200 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         3        51                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [805]
1.81666s  118.02us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    19   0x2aef517f0000  [Unified Memory GPU page faults]
1.81666s  763.19us           (8169 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         4        52                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [807]
1.81668s  466.14us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    43   0x2aef507fc000  [Unified Memory GPU page faults]
1.81675s  3.8080us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef517f0000  [Unified Memory Memcpy DtoD]
1.81676s  2.6880us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2aef517f8000  [Unified Memory Memcpy DtoD]
1.81676s  2.0800us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef517fb000  [Unified Memory Memcpy DtoD]
1.81676s  2.3680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef517fc000  [Unified Memory Memcpy DtoD]
1.81677s  80.768us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    15   0x2aef597f0000  [Unified Memory GPU page faults]
1.81682s  2.9760us                    -               -         -         -         -  Tesla V100-PCIE         -         -           24.000000KB   0x2aef597f0000  [Unified Memory Memcpy DtoD]
1.81683s  7.0400us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef597f6000  [Unified Memory Memcpy DtoD]
1.81683s  2.2080us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef597f7000  [Unified Memory Memcpy DtoD]
1.81683s  3.5200us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef597f8000  [Unified Memory Memcpy DtoD]
1.81688s  25.408us           (8169 1 1)       (128 1 1)        28        0B        0B  Tesla V100-PCIE         1        53                     -                -  ApplyDoubleStencil_105_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [808]
1.81691s  232.93us           (8200 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         3        51                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [816]
1.81691s  24.192us           (8169 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         2        50                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [819]
1.81692s  129.54us           (8169 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         1        53                     -                -  ApplyDoubleStencil_159_gpu(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [820]
1.81693s  130.43us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    30   0x2aef597f8000  [Unified Memory GPU page faults]
1.81694s  9.6000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2aef507f0000  [Unified Memory Memcpy DtoD]
1.81695s  4.0320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef507fc000  [Unified Memory Memcpy DtoD]
1.81696s  105.47us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     8   0x2aef507f0000  [Unified Memory GPU page faults]
1.81700s  3.8720us                    -               -         -         -         -  Tesla V100-PCIE         -         -           36.000000KB   0x2aef50800000  [Unified Memory Memcpy DtoD]
1.81701s  3.6800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           28.000000KB   0x2aef50809000  [Unified Memory Memcpy DtoD]
1.81703s  3.2960us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef597f0000  [Unified Memory Memcpy DtoD]
1.81703s  4.0640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef597f8000  [Unified Memory Memcpy DtoD]
1.81704s  4.0000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           40.000000KB   0x2aef507f0000  [Unified Memory Memcpy DtoD]
1.81704s  2.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2aef507fa000  [Unified Memory Memcpy DtoD]
1.81705s  2.1760us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2aef507fc000  [Unified Memory Memcpy DtoD]
1.81706s  98.368us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    25   0x2aef517f8000  [Unified Memory GPU page faults]
1.81713s  3.7120us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef517f0000  [Unified Memory Memcpy DtoD]
1.81714s  4.0960us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2aef517f8000  [Unified Memory Memcpy DtoD]
1.81715s  112.03us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    43   0x2aef507fc000  [Unified Memory GPU page faults]
1.81720s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef507f0000  [Unified Memory page thrash]
1.81720s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef507f1000  [Unified Memory page thrash]
1.81720s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef507f2000  [Unified Memory page thrash]
1.81720s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef507f3000  [Unified Memory page thrash]
1.81720s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef507f4000  [Unified Memory page thrash]
1.81720s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef507f5000  [Unified Memory page thrash]
1.81720s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef507f6000  [Unified Memory page thrash]
1.81720s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef507f7000  [Unified Memory page thrash]
1.81720s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef507f8000  [Unified Memory page thrash]
1.81720s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef507f9000  [Unified Memory page thrash]
1.81720s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef507fa000  [Unified Memory page thrash]
1.81720s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef507fb000  [Unified Memory page thrash]
1.81720s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef507fc000  [Unified Memory page thrash]
1.81720s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2aef507fd000  [Unified Memory page thrash]
