==13337== NVPROF is profiling process 13337, command: ./stencil 20 2048
Time: 15277003.05us
==13337== Profiling application: ./stencil 20 2048
==13337== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
9.46278s  762.24ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         2        29                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [620]
9.46295s  247.07us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    21   0x2b094d1fc000  [Unified Memory GPU page faults]
9.46314s  2.4960us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b094d1fc000  [Unified Memory Memcpy DtoD]
9.46320s  133.41us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    39   0x2b0972000000  [Unified Memory GPU page faults]
9.46325s  761.31ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         1        28                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [622]
9.46331s  132.96us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2b0972002000  [Unified Memory GPU page faults]
9.46332s  2.2080us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b0972000000  [Unified Memory Memcpy DtoD]
9.46333s  5.9200us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b0972004000  [Unified Memory Memcpy DtoD]
9.46342s  1.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b0972000000  [Unified Memory Memcpy DtoD]
9.46342s  1.7280us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972002000  [Unified Memory Memcpy DtoD]
9.46342s  4.7680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           52.000000KB   0x2b0972003000  [Unified Memory Memcpy DtoD]
10.2252s  173.41us          (16353 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         2        29                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [630]
10.2252s  514.91us          (16353 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         1        28                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [629]
10.2253s  161.92us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    24   0x2b094d1fc000  [Unified Memory GPU page faults]
10.2253s  761.88ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         2        29                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [635]
10.2254s  4.9920us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b094d1f0000  [Unified Memory Memcpy DtoD]
10.2254s  293.44us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    10   0x2b094d1f0000  [Unified Memory GPU page faults]
10.2254s  2.9120us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b094d1fc000  [Unified Memory Memcpy DtoD]
10.2256s  3.1680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           28.000000KB   0x2b094d1f0000  [Unified Memory Memcpy DtoD]
10.2256s  2.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1f7000  [Unified Memory Memcpy DtoD]
10.2256s  3.3920us                    -               -         -         -         -  Tesla V100-PCIE         -         -           28.000000KB   0x2b094d1f8000  [Unified Memory Memcpy DtoD]
10.2256s  2.1440us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1ff000  [Unified Memory Memcpy DtoD]
10.2257s  112.67us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    34   0x2b0972000000  [Unified Memory GPU page faults]
10.2257s  761.31ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         1        28                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [636]
10.2258s  97.312us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2b0972001000  [Unified Memory GPU page faults]
10.2258s  2.2080us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b0972000000  [Unified Memory Memcpy DtoD]
10.2258s  5.1840us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b0972004000  [Unified Memory Memcpy DtoD]
10.2259s  1.6320us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972000000  [Unified Memory Memcpy DtoD]
10.2259s  1.5680us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972001000  [Unified Memory Memcpy DtoD]
10.2259s  5.0880us                    -               -         -         -         -  Tesla V100-PCIE         -         -           56.000000KB   0x2b0972002000  [Unified Memory Memcpy DtoD]
10.9873s  222.08us          (16353 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         2        29                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [642]
10.9873s  316.70us          (16353 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         1        28                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [644]
10.9874s  212.54us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    33   0x2b094d1fc000  [Unified Memory GPU page faults]
10.9875s  761.87ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         2        29                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [648]
10.9876s  139.90us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    32   0x2b0972000000  [Unified Memory GPU page faults]
10.9876s  4.6400us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b094d1f0000  [Unified Memory Memcpy DtoD]
10.9876s  3.2960us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b094d1fc000  [Unified Memory Memcpy DtoD]
10.9877s  761.31ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         1        28                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [650]
10.9877s  66.848us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b0972000000  [Unified Memory GPU page faults]
10.9877s  2.3680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b0972000000  [Unified Memory Memcpy DtoD]
10.9877s  5.0880us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b0972004000  [Unified Memory Memcpy DtoD]
10.9877s  66.880us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     6   0x2b094d1f0000  [Unified Memory GPU page faults]
10.9877s  1.6000us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972000000  [Unified Memory Memcpy DtoD]
10.9877s  5.3440us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b0972001000  [Unified Memory Memcpy DtoD]
10.9878s  1.7600us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b094d1f0000  [Unified Memory Memcpy DtoD]
10.9878s  1.9200us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b094d1f2000  [Unified Memory Memcpy DtoD]
10.9878s  1.9840us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b094d1f4000  [Unified Memory Memcpy DtoD]
10.9878s  2.0480us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1f7000  [Unified Memory Memcpy DtoD]
10.9878s  3.2320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2b094d1f8000  [Unified Memory Memcpy DtoD]
11.7495s  187.90us          (16353 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         2        29                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [655]
11.7496s  427.87us          (16353 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         1        28                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [658]
11.7497s  177.31us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    22   0x2b094d1fc000  [Unified Memory GPU page faults]
11.7497s  761.92ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         2        29                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [662]
11.7498s  152.64us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    13   0x2b094d040000  [Unified Memory GPU page faults]
11.7498s  4.6720us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b094d1f0000  [Unified Memory Memcpy DtoD]
11.7498s  2.6880us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b094d1fc000  [Unified Memory Memcpy DtoD]
11.7499s  87.136us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     4   0x2b094d1f0000  [Unified Memory GPU page faults]
11.7500s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972000000  [Unified Memory page thrash]
11.7500s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972001000  [Unified Memory page thrash]
11.7500s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972002000  [Unified Memory page thrash]
11.7500s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972003000  [Unified Memory page thrash]
11.7500s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972004000  [Unified Memory page thrash]
11.7500s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972005000  [Unified Memory page thrash]
11.7500s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972006000  [Unified Memory page thrash]
11.7500s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972007000  [Unified Memory page thrash]
11.7500s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972008000  [Unified Memory page thrash]
11.7500s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972009000  [Unified Memory page thrash]
11.7500s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b097200a000  [Unified Memory page thrash]
11.7500s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b097200b000  [Unified Memory page thrash]
11.7500s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b097200c000  [Unified Memory page thrash]
11.7500s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b097200d000  [Unified Memory page thrash]
11.7500s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b097200e000  [Unified Memory page thrash]
11.7500s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b097200f000  [Unified Memory page thrash]
11.7500s  761.31ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         1        28                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [664]
11.7500s  5.7600us                    -               -         -         -         -  Tesla V100-PCIE         -         -           64.000000KB   0x2b094d1f0000  [Unified Memory Memcpy DtoD]
11.7500s  76.544us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    17   0x2b0972000000  [Unified Memory GPU page faults]
11.7501s  95.584us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2b0972001000  [Unified Memory GPU page faults]
11.7501s  2.3360us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b0972000000  [Unified Memory Memcpy DtoD]
11.7501s  5.0560us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b0972004000  [Unified Memory Memcpy DtoD]
11.7501s  1.6000us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972000000  [Unified Memory Memcpy DtoD]
11.7501s  1.6000us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972001000  [Unified Memory Memcpy DtoD]
11.7501s  5.3120us                    -               -         -         -         -  Tesla V100-PCIE         -         -           56.000000KB   0x2b0972002000  [Unified Memory Memcpy DtoD]
12.5117s  172.83us          (16353 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         2        29                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [669]
12.5118s  485.95us          (16353 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         1        28                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [672]
12.5119s  160.83us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    26   0x2b094d1fc000  [Unified Memory GPU page faults]
12.5119s  761.86ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         2        29                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [677]
12.5120s  4.7360us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b094d1f0000  [Unified Memory Memcpy DtoD]
12.5120s  261.25us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    15   0x2b094d1f0000  [Unified Memory GPU page faults]
12.5120s  3.0080us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b094d1fc000  [Unified Memory Memcpy DtoD]
12.5120s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1f0000  [Unified Memory page thrash]
12.5120s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1f1000  [Unified Memory page thrash]
12.5120s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1f2000  [Unified Memory page thrash]
12.5120s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1f3000  [Unified Memory page thrash]
12.5120s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1f4000  [Unified Memory page thrash]
12.5120s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1f5000  [Unified Memory page thrash]
12.5120s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1f6000  [Unified Memory page thrash]
12.5120s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1f7000  [Unified Memory page thrash]
12.5120s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1f8000  [Unified Memory page thrash]
12.5120s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1f9000  [Unified Memory page thrash]
12.5120s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1fa000  [Unified Memory page thrash]
12.5120s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1fb000  [Unified Memory page thrash]
12.5120s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1fc000  [Unified Memory page thrash]
12.5120s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1fd000  [Unified Memory page thrash]
12.5120s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1fe000  [Unified Memory page thrash]
12.5120s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1ff000  [Unified Memory page thrash]
12.5122s  4.0320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           40.000000KB   0x2b094d1f0000  [Unified Memory Memcpy DtoD]
12.5122s  2.3360us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b094d1fa000  [Unified Memory Memcpy DtoD]
12.5122s  1.9520us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b094d1fc000  [Unified Memory Memcpy DtoD]
12.5122s  1.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1ff000  [Unified Memory Memcpy DtoD]
12.5123s  761.31ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         1        28                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [678]
12.5123s  114.66us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    34   0x2b0972000000  [Unified Memory GPU page faults]
12.5124s  88.032us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2b0972001000  [Unified Memory GPU page faults]
12.5124s  2.2080us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b0972000000  [Unified Memory Memcpy DtoD]
12.5124s  1.6000us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972000000  [Unified Memory Memcpy DtoD]
12.5124s  1.5680us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972001000  [Unified Memory Memcpy DtoD]
12.5124s  1.7600us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b0972002000  [Unified Memory Memcpy DtoD]
13.2739s  220.64us          (16353 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         2        29                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [683]
13.2739s  400.38us          (16353 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         1        28                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [686]
13.2740s  211.78us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    33   0x2b094d1fc000  [Unified Memory GPU page faults]
13.2741s  761.98ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         2        29                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [690]
13.2741s  199.46us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    15   0x2b0972000000  [Unified Memory GPU page faults]
13.2742s  2.0160us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b094d1fc000  [Unified Memory Memcpy DtoD]
13.2743s  761.31ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         1        28                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [692]
13.2743s  175.68us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2b0972000000  [Unified Memory GPU page faults]
13.2743s  2.2400us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b0972000000  [Unified Memory Memcpy DtoD]
13.2743s  5.0880us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b0972004000  [Unified Memory Memcpy DtoD]
13.2743s  93.632us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     6   0x2b094d1fe000  [Unified Memory GPU page faults]
13.2744s  1.7600us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b094d1fc000  [Unified Memory Memcpy DtoD]
13.2744s  1.8560us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b094d1fe000  [Unified Memory Memcpy DtoD]
13.2744s  1.6000us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972000000  [Unified Memory Memcpy DtoD]
13.2744s  5.3760us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b0972001000  [Unified Memory Memcpy DtoD]
14.0362s  166.94us          (16353 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         2        29                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [697]
14.0362s  316.61us          (16353 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         1        28                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [700]
14.0363s  145.28us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    32   0x2b094d1fc000  [Unified Memory GPU page faults]
14.0364s  761.78ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         2        29                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [704]
14.0364s  6.0800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b094d1f0000  [Unified Memory Memcpy DtoD]
14.0364s  3.2960us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b094d1fc000  [Unified Memory Memcpy DtoD]
14.0365s  138.34us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    12   0x2b094d1f0000  [Unified Memory GPU page faults]
14.0365s  761.33ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         1        28                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [706]
14.0366s  5.7280us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b094d1f0000  [Unified Memory Memcpy DtoD]
14.0366s  2.2400us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1ff000  [Unified Memory Memcpy DtoD]
14.0366s  70.528us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    32   0x2b0972000000  [Unified Memory GPU page faults]
14.0366s  77.216us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2b0972000000  [Unified Memory GPU page faults]
14.0367s  2.2080us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b0972000000  [Unified Memory Memcpy DtoD]
14.0367s  5.0560us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b0972004000  [Unified Memory Memcpy DtoD]
14.0367s  1.6000us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972000000  [Unified Memory Memcpy DtoD]
14.0367s  5.3760us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b0972001000  [Unified Memory Memcpy DtoD]
14.7983s  213.79us          (16353 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         2        29                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [714]
14.7983s  319.39us          (16353 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         1        28                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [713]
14.7984s  205.63us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    34   0x2b094d1fc000  [Unified Memory GPU page faults]
14.7985s  761.41ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         2        29                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [719]
14.7986s  135.62us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    23   0x2b0972000000  [Unified Memory GPU page faults]
14.7986s  4.5120us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b094d1f0000  [Unified Memory Memcpy DtoD]
14.7986s  2.4960us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b094d1fc000  [Unified Memory Memcpy DtoD]
14.7986s  761.32ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         1        28                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [720]
14.7987s  74.400us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2b0972000000  [Unified Memory GPU page faults]
14.7987s  2.4000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b0972000000  [Unified Memory Memcpy DtoD]
14.7987s  5.1520us                    -               -         -         -         -  Tesla V100-PCIE         -         -           48.000000KB   0x2b0972004000  [Unified Memory Memcpy DtoD]
14.7987s  75.008us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     6   0x2b094d1f1000  [Unified Memory GPU page faults]
14.7987s  1.6000us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b0972000000  [Unified Memory Memcpy DtoD]
14.7987s  5.3440us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b0972001000  [Unified Memory Memcpy DtoD]
14.7988s  1.6320us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1f0000  [Unified Memory Memcpy DtoD]
14.7988s  1.9200us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b094d1f1000  [Unified Memory Memcpy DtoD]
14.7988s  2.0800us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b094d1f4000  [Unified Memory Memcpy DtoD]
14.7988s  3.1360us                    -               -         -         -         -  Tesla V100-PCIE         -         -           28.000000KB   0x2b094d1f6000  [Unified Memory Memcpy DtoD]
14.7988s  2.0480us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b094d1fd000  [Unified Memory Memcpy DtoD]
14.7988s  1.7280us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b094d1fe000  [Unified Memory Memcpy DtoD]
