==13414== NVPROF is profiling process 13414, command: ./stencil 20 2048
Time: 10214783.19us
==13414== Profiling application: ./stencil 20 2048
==13414== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
5.53739s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769a00b000  [Unified Memory page thrash]
5.53739s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769a00c000  [Unified Memory page thrash]
5.53739s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769a00d000  [Unified Memory page thrash]
5.53739s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769a00e000  [Unified Memory page thrash]
5.53739s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769a00f000  [Unified Memory page thrash]
5.53741s  96.256us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     3   0x2b769a000000  [Unified Memory GPU page faults]
5.53742s  4.1920us                    -               -         -         -         -  Tesla V100-PCIE         -         -           44.000000KB   0x2b76578a0000  [Unified Memory Memcpy DtoH]
5.53743s  2.7520us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b76578ab000  [Unified Memory Memcpy DtoH]
5.53745s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caa0000  [Unified Memory page thrash]
5.53745s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caa1000  [Unified Memory page thrash]
5.53745s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caa2000  [Unified Memory page thrash]
5.53745s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caa3000  [Unified Memory page thrash]
5.53745s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caa4000  [Unified Memory page thrash]
5.53745s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caa5000  [Unified Memory page thrash]
5.53745s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caa6000  [Unified Memory page thrash]
5.53745s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caa7000  [Unified Memory page thrash]
5.53745s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caa8000  [Unified Memory page thrash]
5.53745s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caa9000  [Unified Memory page thrash]
5.53745s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caaa000  [Unified Memory page thrash]
5.53745s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caab000  [Unified Memory page thrash]
5.53745s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caac000  [Unified Memory page thrash]
5.53745s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caad000  [Unified Memory page thrash]
5.53745s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caae000  [Unified Memory page thrash]
5.53745s         -                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caaf000  [Unified Memory page thrash]
5.53746s  6.3360us                    -               -         -         -         -  Tesla V100-PCIE         -         -           44.000000KB   0x2b76578a0000  [Unified Memory Memcpy HtoD]
5.53746s  3.8720us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b76578ab000  [Unified Memory Memcpy HtoD]
5.53748s  105.60us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     3   0x2b769caa1000  [Unified Memory GPU page faults]
5.53749s  1.6640us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769a000000  [Unified Memory Memcpy DtoH]
5.53749s  2.7840us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769a000000  [Unified Memory Memcpy HtoD]
5.53749s  5.4720us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b769a001000  [Unified Memory Memcpy DtoH]
5.53749s  8.0000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b769a001000  [Unified Memory Memcpy HtoD]
5.53753s  507.95ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         2        40                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [659]
5.53753s  1.5680us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caa0000  [Unified Memory Memcpy DtoH]
5.53753s  3.5200us                    -               -         -         -         -  Tesla V100-PCIE         -         -           36.000000KB   0x2b769caa1000  [Unified Memory Memcpy DtoH]
5.53753s  3.1680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           24.000000KB   0x2b769caaa000  [Unified Memory Memcpy DtoH]
5.53756s  3.0080us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caa0000  [Unified Memory Memcpy HtoD]
5.53756s  5.2480us                    -               -         -         -         -  Tesla V100-PCIE         -         -           36.000000KB   0x2b769caa1000  [Unified Memory Memcpy HtoD]
5.53757s  4.1920us                    -               -         -         -         -  Tesla V100-PCIE         -         -           24.000000KB   0x2b769caaa000  [Unified Memory Memcpy HtoD]
6.04212s  178.30us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b7656ca0000  [Unified Memory GPU page faults]
6.04227s  1.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b7656ca0000  [Unified Memory Memcpy DtoD]
6.04227s  5.6640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b7656ca1000  [Unified Memory Memcpy DtoD]
6.04429s  119.23us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b769c000000  [Unified Memory GPU page faults]
6.04439s  2.1120us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769c000000  [Unified Memory Memcpy DtoD]
6.04439s  5.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b769c001000  [Unified Memory Memcpy DtoD]
6.04441s  62.624us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b7656e00000  [Unified Memory GPU page faults]
6.04445s  2.0480us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b7656e00000  [Unified Memory Memcpy DtoD]
6.04445s  6.1440us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b7656e01000  [Unified Memory Memcpy DtoD]
6.04560s  753.08us          (10902 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         2        40                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [667]
6.04563s  219.26us          (10902 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         3        41                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [670]
6.04567s  233.09us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    12   0x2b7656e01000  [Unified Memory GPU page faults]
6.04567s  107.01us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    17   0x2b76578a7000  [Unified Memory GPU page faults]
6.04570s  74.687us          (10902 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         1        39                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [672]
6.04576s  4.0320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b76578a7000  [Unified Memory Memcpy HtoD]
6.04577s  2.0480us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b76578a7000  [Unified Memory Memcpy DtoH]
6.04578s  507.86ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         1        39                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [681]
6.04578s  52.512us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    10   0x2b76578a5000  [Unified Memory GPU page faults]
6.04582s  3.3920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b76578a5000  [Unified Memory Memcpy HtoD]
6.04583s  1.8560us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b76578a5000  [Unified Memory Memcpy DtoH]
6.04584s  50.368us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    11   0x2b769caa9000  [Unified Memory GPU page faults]
6.04585s  507.96ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         3        41                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [680]
6.04587s  1.6320us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b7656e00000  [Unified Memory Memcpy DtoD]
6.04587s  5.4400us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b7656e01000  [Unified Memory Memcpy DtoD]
6.04587s  3.0720us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b769caa9000  [Unified Memory Memcpy HtoD]
6.04588s  1.9520us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b769caa9000  [Unified Memory Memcpy DtoH]
6.04590s  51.104us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    26   0x2b7656ca8000  [Unified Memory GPU page faults]
6.04593s  3.4240us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2b7656ca0000  [Unified Memory Memcpy DtoD]
6.04593s  2.3680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b7656ca8000  [Unified Memory Memcpy DtoD]
6.04593s  2.8160us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b7656cab000  [Unified Memory Memcpy DtoD]
6.04596s  67.904us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     6   0x2b769c002000  [Unified Memory GPU page faults]
6.04600s  1.7600us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b769c000000  [Unified Memory Memcpy DtoD]
6.04600s  5.4400us                    -               -         -         -         -  Tesla V100-PCIE         -         -           56.000000KB   0x2b769c002000  [Unified Memory Memcpy DtoD]
6.04609s  86.976us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    41   0x2b76578a5000  [Unified Memory GPU page faults]
6.04612s  77.184us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2b76578aa000  [Unified Memory GPU page faults]
6.04613s  2.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b76578a5000  [Unified Memory Memcpy DtoH]
6.04613s  2.2720us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b76578aa000  [Unified Memory Memcpy DtoH]
6.04616s  4.0640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b76578a5000  [Unified Memory Memcpy HtoD]
6.04616s  3.2000us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b76578aa000  [Unified Memory Memcpy HtoD]
6.04618s  86.880us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    25   0x2b769a000000  [Unified Memory GPU page faults]
6.04618s  3.0400us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b76578aa000  [Unified Memory Memcpy HtoD]
6.04619s  1.6320us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b76578aa000  [Unified Memory Memcpy DtoH]
6.04621s  85.152us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     3   0x2b769a000000  [Unified Memory GPU page faults]
6.04622s  2.0800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b769a000000  [Unified Memory Memcpy DtoH]
6.04624s  3.4880us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b769a000000  [Unified Memory Memcpy HtoD]
6.04626s  97.472us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     5   0x2b76578aa000  [Unified Memory GPU page faults]
6.04627s  3.0080us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769a000000  [Unified Memory Memcpy HtoD]
6.04628s  2.9120us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b769a001000  [Unified Memory Memcpy HtoD]
6.04628s  1.6640us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769a000000  [Unified Memory Memcpy DtoH]
6.04628s  1.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b769a001000  [Unified Memory Memcpy DtoH]
6.04630s  3.3920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b76578aa000  [Unified Memory Memcpy DtoH]
6.04631s  1.6000us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caa9000  [Unified Memory Memcpy DtoH]
6.04632s  1.6320us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caaa000  [Unified Memory Memcpy DtoH]
6.04633s  3.4560us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b76578aa000  [Unified Memory Memcpy HtoD]
6.04634s  3.1680us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caa9000  [Unified Memory Memcpy HtoD]
6.04635s  2.1760us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caaa000  [Unified Memory Memcpy HtoD]
6.04636s  507.95ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         2        40                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [678]
6.04636s  79.072us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b769a000000  [Unified Memory GPU page faults]
6.04636s  53.696us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b769a000000  [Unified Memory GPU page faults]
6.04637s  1.6000us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769a000000  [Unified Memory Memcpy DtoH]
6.04640s  3.0080us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769a000000  [Unified Memory Memcpy HtoD]
6.04642s  3.0720us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769a000000  [Unified Memory Memcpy HtoD]
6.04643s  1.8240us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769a000000  [Unified Memory Memcpy DtoH]
6.55114s  121.82us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b7656ca0000  [Unified Memory GPU page faults]
6.55125s  1.8240us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b7656ca0000  [Unified Memory Memcpy DtoD]
6.55125s  6.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b7656ca1000  [Unified Memory Memcpy DtoD]
6.55325s  156.96us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b769c000000  [Unified Memory GPU page faults]
6.55339s  1.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769c000000  [Unified Memory Memcpy DtoD]
6.55339s  5.6640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b769c001000  [Unified Memory Memcpy DtoD]
6.55341s  56.000us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b7656e00000  [Unified Memory GPU page faults]
6.55345s  1.8240us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b7656e00000  [Unified Memory Memcpy DtoD]
6.55345s  5.6960us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b7656e01000  [Unified Memory Memcpy DtoD]
6.55443s  239.33us          (10902 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         3        41                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [689]
6.55446s  706.65us          (10902 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         2        40                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [690]
6.55448s  113.47us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    15   0x2b76578a7000  [Unified Memory GPU page faults]
6.55454s  338.50us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     5   0x2b7656e01000  [Unified Memory GPU page faults]
6.55457s  5.0240us                    -               -         -         -         -  Tesla V100-PCIE         -         -           28.000000KB   0x2b76578a0000  [Unified Memory Memcpy HtoD]
6.55458s  3.5520us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b76578a7000  [Unified Memory Memcpy HtoD]
6.55458s  3.1040us                    -               -         -         -         -  Tesla V100-PCIE         -         -           28.000000KB   0x2b76578a0000  [Unified Memory Memcpy DtoH]
6.55458s  3.9360us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b76578ab000  [Unified Memory Memcpy HtoD]
6.55458s  2.5600us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b76578a7000  [Unified Memory Memcpy DtoH]
6.55458s  3.3600us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b76578ab000  [Unified Memory Memcpy DtoH]
6.55460s  108.99us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     9   0x2b769caa9000  [Unified Memory GPU page faults]
6.55464s  74.720us          (10902 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         1        39                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [693]
6.55467s  507.62ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         3        41                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [699]
6.55469s  5.6640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           36.000000KB   0x2b769caa0000  [Unified Memory Memcpy HtoD]
6.55469s  2.9120us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b769caa9000  [Unified Memory Memcpy HtoD]
6.55469s  3.9680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           36.000000KB   0x2b769caa0000  [Unified Memory Memcpy DtoH]
6.55470s  3.8720us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b769caab000  [Unified Memory Memcpy HtoD]
6.55470s  2.4320us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b769caa9000  [Unified Memory Memcpy DtoH]
6.55470s  2.4960us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b769caab000  [Unified Memory Memcpy DtoH]
6.55472s  507.78ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         1        39                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [702]
6.55479s  1.6640us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b7656e00000  [Unified Memory Memcpy DtoD]
6.55480s  5.4400us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b7656e01000  [Unified Memory Memcpy DtoD]
6.55488s  73.120us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    18   0x2b7656ca8000  [Unified Memory GPU page faults]
6.55490s  3.2000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2b7656ca0000  [Unified Memory Memcpy DtoD]
6.55491s  2.3680us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b7656ca8000  [Unified Memory Memcpy DtoD]
6.55491s  2.9440us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2b7656cab000  [Unified Memory Memcpy DtoD]
6.55492s  2.0480us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b769c000000  [Unified Memory Memcpy DtoD]
6.55492s  2.7200us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b769c004000  [Unified Memory Memcpy DtoD]
6.55493s  2.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769c008000  [Unified Memory Memcpy DtoD]
6.55493s  2.1440us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b769c009000  [Unified Memory Memcpy DtoD]
6.55493s  2.1760us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b769c00c000  [Unified Memory Memcpy DtoD]
6.55493s  2.0160us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b769c00e000  [Unified Memory Memcpy DtoD]
6.55502s  96.896us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    15   0x2b76578a0000  [Unified Memory GPU page faults]
6.55505s  3.6800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           36.000000KB   0x2b76578a0000  [Unified Memory Memcpy DtoH]
6.55506s  3.6160us                    -               -         -         -         -  Tesla V100-PCIE         -         -           28.000000KB   0x2b76578a9000  [Unified Memory Memcpy DtoH]
6.55509s  6.1440us                    -               -         -         -         -  Tesla V100-PCIE         -         -           36.000000KB   0x2b76578a0000  [Unified Memory Memcpy HtoD]
6.55509s  5.0240us                    -               -         -         -         -  Tesla V100-PCIE         -         -           28.000000KB   0x2b76578a9000  [Unified Memory Memcpy HtoD]
6.55512s  121.25us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    40   0x2b769a000000  [Unified Memory GPU page faults]
6.55513s  186.37us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2b769a000000  [Unified Memory GPU page faults]
6.55515s  1.9840us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b769a000000  [Unified Memory Memcpy DtoH]
6.55515s  9.7280us                    -               -         -         -         -  Tesla V100-PCIE         -         -           52.000000KB   0x2b769a003000  [Unified Memory Memcpy DtoH]
6.55517s  1.9520us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b769caa0000  [Unified Memory Memcpy DtoH]
6.55517s  507.97ms              (1 1 1)         (1 1 1)        32        0B        0B  Tesla V100-PCIE         2        40                     -                -  ApplyDoubleStencil_152_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [700]
6.55517s  5.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caa4000  [Unified Memory Memcpy DtoH]
6.55518s  1.6960us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b769caa5000  [Unified Memory Memcpy DtoH]
6.55518s  3.6160us                    -               -         -         -         -  Tesla V100-PCIE         -         -           36.000000KB   0x2b769caa7000  [Unified Memory Memcpy DtoH]
6.55519s  7.9040us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2b769a000000  [Unified Memory Memcpy HtoD]
6.55520s  7.4560us                    -               -         -         -         -  Tesla V100-PCIE         -         -           52.000000KB   0x2b769a003000  [Unified Memory Memcpy HtoD]
6.55521s  3.5520us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2b769caa0000  [Unified Memory Memcpy HtoD]
6.55521s  2.5920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769caa4000  [Unified Memory Memcpy HtoD]
6.55522s  2.8800us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2b769caa5000  [Unified Memory Memcpy HtoD]
6.55522s  5.2800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           36.000000KB   0x2b769caa7000  [Unified Memory Memcpy HtoD]
6.55525s  1.6640us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769a000000  [Unified Memory Memcpy DtoH]
6.55525s  5.4720us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b769a001000  [Unified Memory Memcpy DtoH]
6.55525s  2.6880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769a000000  [Unified Memory Memcpy HtoD]
6.55526s  7.5840us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b769a001000  [Unified Memory Memcpy HtoD]
7.06007s  110.75us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b7656ca0000  [Unified Memory GPU page faults]
7.06017s  1.8240us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b7656ca0000  [Unified Memory Memcpy DtoD]
7.06018s  5.6320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b7656ca1000  [Unified Memory Memcpy DtoD]
7.06217s  102.21us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b769c000000  [Unified Memory GPU page faults]
7.06225s  1.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b769c000000  [Unified Memory Memcpy DtoD]
7.06226s  5.6320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b769c001000  [Unified Memory Memcpy DtoD]
7.06227s  63.648us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     1   0x2b7656e00000  [Unified Memory GPU page faults]
7.06231s  2.0480us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2b7656e00000  [Unified Memory Memcpy DtoD]
7.06232s  5.7600us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2b7656e01000  [Unified Memory Memcpy DtoD]
7.06332s  298.08us          (10902 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         3        41                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [712]
7.06335s  1.1100ms          (10902 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         2        40                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [713]
7.06337s  196.90us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    15   0x2b76578a7000  [Unified Memory GPU page faults]
7.06340s  75.615us          (10902 1 1)       (128 1 1)        42        0B        0B  Tesla V100-PCIE         1        39                     -                -  ApplyDoubleStencil_102_gpu(gecko_generator<double>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, void*, void*, void*, void (*) (void*), void*) [714]
