==10543== NVPROF is profiling process 10543, command: ./vector_add 20 200000000
Sum: 2961548.81us
Avg: 148077.44us
==10543== Profiling application: ./vector_add 20 200000000
==10543== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
2.78933s  325.25us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     4   0x2ba903240000  [Unified Memory GPU page faults]
2.78935s  47.680us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2ba8dfc81000  [Unified Memory GPU page faults]
2.78935s  183.39us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     6   0x2ba8dfc80000  [Unified Memory GPU page faults]
2.78942s  168.86us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     8   0x2ba8c3f00000  [Unified Memory GPU page faults]
2.78954s  91.808us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     4   0x2ba8f3680000  [Unified Memory GPU page faults]
2.78959s  94.272us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     8   0x2ba8c7f00000  [Unified Memory GPU page faults]
2.78964s  202.59us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    10   0x2ba8e7700000  [Unified Memory GPU page faults]
2.78965s  283.36us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2ba8ff280000  [Unified Memory GPU page faults]
2.78985s  90.240us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     6   0x2ba8eb700000  [Unified Memory GPU page faults]
2.78994s  263.39us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2ba903281000  [Unified Memory GPU page faults]
2.78994s  122.43us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     7   0x2ba8ef700000  [Unified Memory GPU page faults]
2.79006s  142.50us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    10   0x2ba8f3700000  [Unified Memory GPU page faults]
2.79021s  255.55us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     4   0x2ba907280000  [Unified Memory GPU page faults]
2.79021s  139.55us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    12   0x2ba8f7700000  [Unified Memory GPU page faults]
2.79035s  180.13us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     8   0x2ba8e7800000  [Unified Memory GPU page faults]
2.79047s  213.92us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     6   0x2ba8ff300000  [Unified Memory GPU page faults]
2.79053s  253.60us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    22   0x2ba8e7810000  [Unified Memory GPU page faults]
2.79069s  102.05us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2ba903300000  [Unified Memory GPU page faults]
2.79078s  271.33us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     5   0x2ba8e7840000  [Unified Memory GPU page faults]
2.79079s  181.47us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     4   0x2ba907300000  [Unified Memory GPU page faults]
2.79097s  87.712us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    12   0x2ba90b300000  [Unified Memory GPU page faults]
2.79106s  259.17us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2ba8eb841000  [Unified Memory GPU page faults]
2.79106s  151.20us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    12   0x2ba90f300000  [Unified Memory GPU page faults]
2.79121s  191.58us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    15   0x2ba8ff400000  [Unified Memory GPU page faults]
2.79132s  221.98us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    10   0x2ba8e7880000  [Unified Memory GPU page faults]
2.79141s  206.82us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     6   0x2ba8ff422000  [Unified Memory GPU page faults]
2.79155s  190.53us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     8   0x2ba83b800000  [Unified Memory GPU page faults]
2.79164s  2.8800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2ba83b800000  [Unified Memory Memcpy DtoD]
2.79164s  2.0480us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba83b803000  [Unified Memory Memcpy DtoD]
2.79164s  2.4960us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2ba83b804000  [Unified Memory Memcpy DtoD]
2.79165s  2.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba83b809000  [Unified Memory Memcpy DtoD]
2.79165s  2.8800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2ba83b80a000  [Unified Memory Memcpy DtoD]
2.79165s  4.0000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2ba83b80f000  [Unified Memory Memcpy DtoD]
2.79166s  2.2720us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba83b817000  [Unified Memory Memcpy DtoD]
2.79166s  4.0960us                    -               -         -         -         -  Tesla V100-PCIE         -         -           40.000000KB   0x2ba83b818000  [Unified Memory Memcpy DtoD]
2.79166s  2.3360us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba83b822000  [Unified Memory Memcpy DtoD]
2.79166s  9.9840us                    -               -         -         -         -  Tesla V100-PCIE         -         -          116.000000KB   0x2ba83b823000  [Unified Memory Memcpy DtoD]
2.79168s  1.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba89b800000  [Unified Memory Memcpy DtoD]
2.79168s  1.8240us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba89b801000  [Unified Memory Memcpy DtoD]
2.79168s  1.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba89b802000  [Unified Memory Memcpy DtoD]
2.79168s  2.2400us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba89b803000  [Unified Memory Memcpy DtoD]
2.79168s  1.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba89b804000  [Unified Memory Memcpy DtoD]
2.79169s  2.3680us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba89b805000  [Unified Memory Memcpy DtoD]
2.79169s  1.9520us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2ba89b806000  [Unified Memory Memcpy DtoD]
2.79169s  2.0800us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2ba89b808000  [Unified Memory Memcpy DtoD]
2.79169s  2.6880us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2ba89b80a000  [Unified Memory Memcpy DtoD]
2.79170s  4.8000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2ba89b80f000  [Unified Memory Memcpy DtoD]
2.79170s  2.2720us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba89b817000  [Unified Memory Memcpy DtoD]
2.79170s  4.0640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           40.000000KB   0x2ba89b818000  [Unified Memory Memcpy DtoD]
2.79171s  2.2400us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba89b822000  [Unified Memory Memcpy DtoD]
2.79171s  9.9840us                    -               -         -         -         -  Tesla V100-PCIE         -         -          116.000000KB   0x2ba89b823000  [Unified Memory Memcpy DtoD]
2.79185s  13.120us                    -               -         -         -         -  Tesla V100-PCIE         -         -          152.000000KB   0x2ba83b840000  [Unified Memory Memcpy DtoD]
2.79186s  2.3360us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba83b866000  [Unified Memory Memcpy DtoD]
2.79187s  8.7360us                    -               -         -         -         -  Tesla V100-PCIE         -         -          100.000000KB   0x2ba83b867000  [Unified Memory Memcpy DtoD]
2.79188s  13.120us                    -               -         -         -         -  Tesla V100-PCIE         -         -          152.000000KB   0x2ba89b840000  [Unified Memory Memcpy DtoD]
2.79189s  2.7840us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba89b866000  [Unified Memory Memcpy DtoD]
2.79190s  9.2800us                    -               -         -         -         -  Tesla V100-PCIE         -         -          100.000000KB   0x2ba89b867000  [Unified Memory Memcpy DtoD]
2.79194s  2.4000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2ba8fb800000  [Unified Memory Memcpy DtoD]
2.79194s  2.0800us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba8fb803000  [Unified Memory Memcpy DtoD]
2.79194s  1.8240us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba8fb804000  [Unified Memory Memcpy DtoD]
2.79194s  1.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba8fb805000  [Unified Memory Memcpy DtoD]
2.79194s  2.0800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2ba8fb806000  [Unified Memory Memcpy DtoD]
2.79195s  2.1440us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba8fb809000  [Unified Memory Memcpy DtoD]
2.79195s  2.8800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           24.000000KB   0x2ba8fb80a000  [Unified Memory Memcpy DtoD]
2.79195s  2.2720us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba8fb810000  [Unified Memory Memcpy DtoD]
2.79195s  1.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba8fb811000  [Unified Memory Memcpy DtoD]
2.79196s  2.1440us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2ba8fb812000  [Unified Memory Memcpy DtoD]
2.79196s  2.1440us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba8fb815000  [Unified Memory Memcpy DtoD]
2.79196s  1.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba8fb816000  [Unified Memory Memcpy DtoD]
2.79196s  2.0160us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba8fb817000  [Unified Memory Memcpy DtoD]
2.79196s  4.0640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           40.000000KB   0x2ba8fb818000  [Unified Memory Memcpy DtoD]
2.79197s  2.3360us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba8fb822000  [Unified Memory Memcpy DtoD]
2.79197s  2.0800us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba8fb823000  [Unified Memory Memcpy DtoD]
2.79197s  1.9520us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2ba8fb824000  [Unified Memory Memcpy DtoD]
2.79197s  9.5360us                    -               -         -         -         -  Tesla V100-PCIE         -         -          104.000000KB   0x2ba8fb826000  [Unified Memory Memcpy DtoD]
2.79223s  2.2400us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2ba8fb840000  [Unified Memory Memcpy DtoD]
2.79224s  2.1760us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba8fb843000  [Unified Memory Memcpy DtoD]
2.79224s  2.1440us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba8fb844000  [Unified Memory Memcpy DtoD]
2.79224s  1.9200us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba8fb845000  [Unified Memory Memcpy DtoD]
2.79224s  2.5920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba8fb846000  [Unified Memory Memcpy DtoD]
2.79224s  2.1120us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba8fb847000  [Unified Memory Memcpy DtoD]
2.79225s  1.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba8fb848000  [Unified Memory Memcpy DtoD]
2.79225s  1.8880us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba8fb849000  [Unified Memory Memcpy DtoD]
2.79225s  2.5600us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2ba8fb84a000  [Unified Memory Memcpy DtoD]
2.79225s  2.9120us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2ba8fb84f000  [Unified Memory Memcpy DtoD]
2.79226s  2.2400us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2ba8fb852000  [Unified Memory Memcpy DtoD]
2.79226s  2.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2ba8fb854000  [Unified Memory Memcpy DtoD]
2.79226s  2.2720us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2ba8fb857000  [Unified Memory Memcpy DtoD]
2.79226s  2.6560us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2ba8fb859000  [Unified Memory Memcpy DtoD]
2.79226s  2.4000us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba8fb85d000  [Unified Memory Memcpy DtoD]
2.79227s  2.5280us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba8fb85e000  [Unified Memory Memcpy DtoD]
2.79227s  2.1120us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2ba8fb85f000  [Unified Memory Memcpy DtoD]
2.79227s  2.1760us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba8fb861000  [Unified Memory Memcpy DtoD]
2.79227s  2.0480us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2ba8fb862000  [Unified Memory Memcpy DtoD]
2.79228s  2.1120us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba8fb865000  [Unified Memory Memcpy DtoD]
2.79228s  1.9520us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2ba8fb866000  [Unified Memory Memcpy DtoD]
2.79228s  8.6400us                    -               -         -         -         -  Tesla V100-PCIE         -         -           96.000000KB   0x2ba8fb868000  [Unified Memory Memcpy DtoD]
2.79327s  199.46us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    15   0x2ba8ff610000  [Unified Memory GPU page faults]
2.79347s  223.39us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     6   0x2ba8ff640000  [Unified Memory GPU page faults]
2.79370s  240.90us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2ba8ff681000  [Unified Memory GPU page faults]
2.79394s  234.02us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     6   0x2ba903681000  [Unified Memory GPU page faults]
2.79418s  86.016us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     8   0x2ba907681000  [Unified Memory GPU page faults]
2.79427s  127.68us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     8   0x2ba8ff702000  [Unified Memory GPU page faults]
2.79440s  97.792us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2ba903700000  [Unified Memory GPU page faults]
2.79450s  84.928us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    18   0x2ba907700000  [Unified Memory GPU page faults]
2.79459s  111.30us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    20   0x2ba90b700000  [Unified Memory GPU page faults]
2.79470s  142.34us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     8   0x2ba90f700000  [Unified Memory GPU page faults]
2.79737s  85.625ms          (65535 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         3        52                     -                -  main_80_gpu [697]
2.79740s  577.15us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     3   0x2ba89b86c000  [Unified Memory GPU page faults]
2.79744s  79.729ms          (65535 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         4        50                     -                -  main_80_gpu [698]
2.79746s  679.17us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     7   0x2ba883af0000  [Unified Memory GPU page faults]
2.79749s  80.704ms          (65535 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         2        51                     -                -  main_80_gpu [699]
2.79752s  464.29us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    18   0x2ba8cbd78000  [Unified Memory GPU page faults]
2.79754s  80.388ms          (65535 1 1)       (128 1 1)        16        0B        0B  Tesla V100-PCIE         1        53                     -                -  main_80_gpu [702]
2.79757s  232.00us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    18   0x2ba914000000  [Unified Memory GPU page faults]
2.79763s  76.384us                    -               -         -         -         -  Tesla V100-PCIE         -         -          960.000000KB   0x2ba883a00000  [Unified Memory Memcpy DtoH]
2.79763s  34.592us                    -               -         -         -         -  Tesla V100-PCIE         -         -          432.000000KB   0x2ba89b800000  [Unified Memory Memcpy DtoD]
2.79767s  3.1360us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba89b86c000  [Unified Memory Memcpy DtoD]
2.79767s  2.2400us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2ba89b86d000  [Unified Memory Memcpy DtoD]
2.79767s  2.6240us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2ba89b86f000  [Unified Memory Memcpy DtoD]
2.79767s  3.2320us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2ba89b873000  [Unified Memory Memcpy DtoD]
2.79768s  2.9760us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba89b876000  [Unified Memory Memcpy DtoD]
2.79768s  4.0640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           28.000000KB   0x2ba89b877000  [Unified Memory Memcpy DtoD]
2.79768s  2.4000us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba89b87e000  [Unified Memory Memcpy DtoD]
2.79769s  1.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba89b87f000  [Unified Memory Memcpy DtoD]
2.79770s  5.9520us                    -               -         -         -         -  Tesla V100-PCIE         -         -           44.000000KB   0x2ba883af0000  [Unified Memory Memcpy DtoH]
2.79771s  2.9760us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2ba883afb000  [Unified Memory Memcpy DtoH]
2.79771s  83.040us                    -               -         -         -         -  Tesla V100-PCIE         -         -          960.000000KB   0x2ba883a00000  [Unified Memory Memcpy HtoD]
2.79779s  6.6560us                    -               -         -         -         -  Tesla V100-PCIE         -         -           44.000000KB   0x2ba883af0000  [Unified Memory Memcpy HtoD]
2.79780s  4.0000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2ba883afb000  [Unified Memory Memcpy HtoD]
2.79781s  126.56us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2ba914040000  [Unified Memory GPU page faults]
2.79790s  34.144us                    -               -         -         -         -  Tesla V100-PCIE         -         -          416.000000KB   0x2ba8fb800000  [Unified Memory Memcpy DtoD]
2.79793s  3.7120us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2ba8cbd70000  [Unified Memory Memcpy DtoD]
2.79793s  84.352us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2ba914080000  [Unified Memory GPU page faults]
2.79793s  5.3440us                    -               -         -         -         -  Tesla V100-PCIE         -         -           44.000000KB   0x2ba8cbd78000  [Unified Memory Memcpy DtoD]
2.79793s  81.536us                    -               -         -         -         -  Tesla V100-PCIE         -         -          960.000000KB   0x2ba8e3a00000  [Unified Memory Memcpy DtoH]
2.79794s  6.2080us                    -               -         -         -         -  Tesla V100-PCIE         -         -           52.000000KB   0x2ba8cbd83000  [Unified Memory Memcpy DtoD]
2.79794s  4.9280us                    -               -         -         -         -  Tesla V100-PCIE         -         -           44.000000KB   0x2ba8fb868000  [Unified Memory Memcpy DtoD]
2.79794s  2.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba8fb873000  [Unified Memory Memcpy DtoD]
2.79795s  1.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba8fb874000  [Unified Memory Memcpy DtoD]
2.79795s  2.4320us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba8fb875000  [Unified Memory Memcpy DtoD]
2.79795s  2.5920us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2ba8fb876000  [Unified Memory Memcpy DtoD]
2.79795s  2.4960us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2ba8fb879000  [Unified Memory Memcpy DtoD]
2.79796s  2.4960us                    -               -         -         -         -  Tesla V100-PCIE         -         -           16.000000KB   0x2ba8fb87c000  [Unified Memory Memcpy DtoD]
2.79797s  226.11us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     4   0x2ba95b868000  [Unified Memory GPU page faults]
2.79798s  227.20us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    16   0x2ba86bd78000  [Unified Memory GPU page faults]
2.79802s  5.9200us                    -               -         -         -         -  Tesla V100-PCIE         -         -           44.000000KB   0x2ba8e3af0000  [Unified Memory Memcpy DtoH]
2.79802s  152.16us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    16   0x2ba914100000  [Unified Memory GPU page faults]
2.79802s  4.0960us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2ba8e3afb000  [Unified Memory Memcpy DtoH]
2.79803s  82.176us                    -               -         -         -         -  Tesla V100-PCIE         -         -          960.000000KB   0x2ba8e3a00000  [Unified Memory Memcpy HtoD]
2.79811s  6.0480us                    -               -         -         -         -  Tesla V100-PCIE         -         -           44.000000KB   0x2ba8e3af0000  [Unified Memory Memcpy HtoD]
2.79811s  4.0000us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2ba8e3afb000  [Unified Memory Memcpy HtoD]
2.79814s  3.8400us                    -               -         -         -         -  Tesla V100-PCIE         -         -           32.000000KB   0x2ba86bd70000  [Unified Memory Memcpy DtoD]
2.79814s  236.74us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    11   0x2ba943af1000  [Unified Memory GPU page faults]
2.79814s  4.8960us                    -               -         -         -         -  Tesla V100-PCIE         -         -           44.000000KB   0x2ba86bd78000  [Unified Memory Memcpy DtoD]
2.79815s  2.6240us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2ba86bd83000  [Unified Memory Memcpy DtoD]
2.79815s  2.0160us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2ba86bd85000  [Unified Memory Memcpy DtoD]
2.79815s  2.0480us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2ba86bd87000  [Unified Memory Memcpy DtoD]
2.79816s  2.0800us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba86bd89000  [Unified Memory Memcpy DtoD]
2.79816s  1.9520us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2ba86bd8a000  [Unified Memory Memcpy DtoD]
2.79816s  2.6560us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba86bd8c000  [Unified Memory Memcpy DtoD]
2.79816s  2.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba86bd8d000  [Unified Memory Memcpy DtoD]
2.79816s  4.3520us                    -               -         -         -         -  Tesla V100-PCIE         -         -           36.000000KB   0x2ba86bd8e000  [Unified Memory Memcpy DtoD]
2.79817s  5.7920us                    -               -         -         -         -  Tesla V100-PCIE         -         -           36.000000KB   0x2ba86bd97000  [Unified Memory Memcpy DtoD]
2.79817s  335.26us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    20   0x2ba918000000  [Unified Memory GPU page faults]
2.79817s  2.5280us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba86bda0000  [Unified Memory Memcpy DtoD]
2.79818s  1.7600us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba86bda1000  [Unified Memory Memcpy DtoD]
2.79818s  2.0800us                    -               -         -         -         -  Tesla V100-PCIE         -         -           12.000000KB   0x2ba86bda2000  [Unified Memory Memcpy DtoD]
2.79818s  2.0800us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba86bda5000  [Unified Memory Memcpy DtoD]
2.79818s  2.5600us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2ba86bda6000  [Unified Memory Memcpy DtoD]
2.79819s  8.2560us                    -               -         -         -         -  Tesla V100-PCIE         -         -           84.000000KB   0x2ba86bdab000  [Unified Memory Memcpy DtoD]
2.79820s  148.35us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    12   0x2ba95b8a0000  [Unified Memory GPU page faults]
2.79821s  249.28us                    -               -         -         -         -  Tesla V100-PCIE         -         -                    20   0x2ba8cbd90000  [Unified Memory GPU page faults]
2.79835s  73.696us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     8   0x2ba95b8c0000  [Unified Memory GPU page faults]
2.79838s  44.992us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     6   0x2ba943b40000  [Unified Memory GPU page faults]
2.79839s  5.3440us                    -               -         -         -         -  Tesla V100-PCIE         -         -           56.000000KB   0x2ba8cbd90000  [Unified Memory Memcpy DtoD]
2.79839s  2.4320us                    -               -         -         -         -  Tesla V100-PCIE         -         -            8.000000KB   0x2ba8cbd9e000  [Unified Memory Memcpy DtoD]
2.79840s  5.7600us                    -               -         -         -         -  Tesla V100-PCIE         -         -           60.000000KB   0x2ba8cbda0000  [Unified Memory Memcpy DtoD]
2.79840s  2.3360us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba8cbdaf000  [Unified Memory Memcpy DtoD]
2.79841s  1.7600us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba8cbdb0000  [Unified Memory Memcpy DtoD]
2.79841s  2.4960us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2ba8cbdb1000  [Unified Memory Memcpy DtoD]
2.79841s  2.2400us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba8cbdb6000  [Unified Memory Memcpy DtoD]
2.79841s  2.4640us                    -               -         -         -         -  Tesla V100-PCIE         -         -           20.000000KB   0x2ba8cbdb7000  [Unified Memory Memcpy DtoD]
2.79841s  2.3040us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba8cbdbc000  [Unified Memory Memcpy DtoD]
2.79842s  7.2960us                    -               -         -         -         -  Tesla V100-PCIE         -         -           80.000000KB   0x2ba8cbdbd000  [Unified Memory Memcpy DtoD]
2.79842s  2.4960us                    -               -         -         -         -  Tesla V100-PCIE         -         -            4.000000KB   0x2ba8cbdd1000  [Unified Memory Memcpy DtoD]
2.79842s  135.68us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     8   0x2ba95b900000  [Unified Memory GPU page faults]
2.79842s  203.42us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     2   0x2ba943b80000  [Unified Memory GPU page faults]
2.79843s  15.328us                    -               -         -         -         -  Tesla V100-PCIE         -         -          184.000000KB   0x2ba8cbdd2000  [Unified Memory Memcpy DtoD]
2.79846s  169.63us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     6   0x2ba86bdc0000  [Unified Memory GPU page faults]
2.79850s  251.84us                    -               -         -         -         -  Tesla V100-PCIE         -         -                     4   0x2ba917fff000  [Unified Memory GPU page faults]
